Contract Name	Last Trade Date (EDT)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY260618P00395000	8/15/2025 3:48 PM	395	3.04	3.07	3.10	0.05	1.67%	31	808	32.40%
SPY260618P00400000	8/15/2025 3:48 PM	400	3.17	3.19	3.22	-0.02	-0.63%	37	4,282	31.94%
SPY260618P00405000	8/8/2025 11:53 AM	405	3.53	3.31	3.36	0.00	0.00%	292	581	31.51%
SPY260618P00410000	8/15/2025 1:17 PM	410	3.39	3.45	3.48	-0.03	-0.88%	20	2,541	31.04%
SPY260618P00415000	8/13/2025 1:21 PM	415	3.56	3.59	3.62	0.00	0.00%	24	701	30.60%
SPY260618P00420000	8/14/2025 3:02 PM	420	3.66	3.73	3.78	0.00	0.00%	10	11,831	30.18%
SPY260618P00425000	8/13/2025 10:56 AM	425	3.85	3.89	3.93	0.00	0.00%	5	9,334	29.74%
SPY260618P00430000	8/15/2025 9:54 AM	430	4.05	4.05	4.09	0.05	1.25%	1	745	29.31%
SPY260618P00435000	8/12/2025 11:01 AM	435	4.23	4.18	4.31	0.00	0.00%	1	1,866	28.96%
SPY260618P00440000	8/15/2025 9:59 AM	440	4.37	4.40	4.49	0.14	3.31%	2	3,816	28.54%
SPY260618P00445000	8/12/2025 11:16 AM	445	4.52	4.59	4.69	-0.05	-1.09%	47	4,249	28.14%
SPY260618P00450000	8/15/2025 12:48 PM	450	4.74	4.79	4.89	-0.06	-1.25%	97	13,758	27.74%
SPY260618P00455000	8/13/2025 3:50 PM	455	4.96	4.97	5.11	0.00	0.00%	20	1,209	27.34%
SPY260618P00460000	8/15/2025 3:33 PM	460	5.24	5.20	5.34	0.10	1.95%	3	2,001	26.95%
SPY260618P00465000	8/14/2025 10:49 AM	465	5.32	5.43	5.58	0.00	0.00%	136	1,043	26.56%
SPY260618P00470000	8/14/2025 3:56 PM	470	5.59	5.69	5.83	0.00	0.00%	1	2,144	26.17%
SPY260618P00475000	8/14/2025 9:32 AM	475	6.13	5.95	6.10	0.00	0.00%	3	2,079	25.79%
SPY260618P00480000	8/15/2025 12:23 PM	480	6.26	6.24	6.39	-0.07	-1.11%	4	2,767	25.42%
SPY260618P00485000	8/15/2025 11:43 AM	485	6.61	6.54	6.69	0.03	0.46%	3	1,187	25.05%
SPY260618P00490000	8/14/2025 1:40 PM	490	6.81	6.85	7.01	0.00	0.00%	9	1,217	24.69%
SPY260618P00495000	8/14/2025 3:56 PM	495	7.04	7.20	7.34	0.00	0.00%	2	1,526	24.32%
SPY260618P00500000	8/15/2025 4:02 PM	500	7.63	7.53	7.70	0.19	2.55%	789	15,608	23.96%
SPY260618P00505000	8/15/2025 3:48 PM	505	7.90	7.90	8.07	-0.03	-0.38%	12	4,730	23.60%
SPY260618P00510000	8/14/2025 9:31 AM	510	8.54	8.29	8.47	0.00	0.00%	1	7,325	23.25%
SPY260618P00515000	8/14/2025 2:54 PM	515	8.62	8.70	8.88	0.00	0.00%	38	1,881	22.90%
SPY260618P00520000	8/14/2025 9:40 AM	520	9.18	9.20	9.26	-0.16	-1.71%	4	14,577	22.50%
SPY260618P00525000	8/15/2025 12:10 PM	525	9.55	9.60	9.79	-0.14	-1.44%	1	1,541	22.20%
SPY260618P00530000	8/14/2025 4:02 PM	530	10.12	10.08	10.28	0.07	0.70%	1	4,262	21.86%
SPY260618P00535000	8/14/2025 12:12 PM	535	10.75	10.64	10.79	0.00	0.00%	2	7,237	21.51%
SPY260618P00540000	8/14/2025 3:46 PM	540	11.03	11.18	11.33	0.11	1.01%	2	5,838	21.16%
SPY260618P00545000	8/14/2025 1:45 PM	545	11.57	11.69	11.90	0.00	0.00%	6	2,507	20.81%
SPY260618P00550000	8/15/2025 4:01 PM	550	12.41	12.33	12.50	0.32	2.65%	19	10,238	20.47%
SPY260618P00555000	8/13/2025 10:44 AM	555	12.80	12.95	13.13	0.00	0.00%	38	3,547	20.12%
SPY260618P00560000	8/15/2025 1:14 PM	560	13.52	13.60	13.79	0.23	1.73%	3	10,080	19.77%
SPY260618P00565000	8/13/2025 9:30 AM	565	14.19	14.28	14.48	0.35	2.53%	5	5,784	19.42%
SPY260618P00570000	8/15/2025 2:38 PM	570	14.82	14.95	15.20	0.18	1.23%	30	13,704	19.06%
SPY260618P00575000	8/15/2025 3:25 PM	575	15.65	15.76	15.96	0.15	0.97%	2	11,064	18.70%
SPY260618P00580000	8/15/2025 2:56 PM	580	16.32	16.50	16.76	0.24	1.49%	8	4,577	18.34%
SPY260618P00585000	8/15/2025 3:48 PM	585	17.19	17.38	17.59	-0.03	-0.17%	83	8,697	17.98%
SPY260618P00590000	8/15/2025 3:40 PM	590	18.15	18.25	18.47	0.35	1.97%	8	6,140	17.61%
SPY260618P00595000	8/14/2025 9:30 AM	595	19.47	19.15	19.40	0.00	0.00%	1	1,471	17.24%
SPY260618P00600000	8/15/2025 4:00 PM	600	20.11	20.11	20.36	0.48	2.45%	58	6,080	16.86%
SPY260618P00605000	8/15/2025 3:06 PM	605	21.11	21.11	21.38	0.48	2.33%	10	1,479	16.48%
SPY260618P00610000	8/15/2025 3:54 PM	610	22.21	22.18	22.46	0.53	2.44%	11	2,212	16.10%
SPY260618P00615000	8/15/2025 3:35 PM	615	23.17	23.30	23.59	0.31	1.36%	7	1,750	15.71%
SPY260618P00620000	8/15/2025 1:36 PM	620	24.19	24.47	24.77	0.36	1.51%	1	2,598	15.30%
SPY260618P00625000	8/15/2025 4:12 PM	625	25.91	25.82	26.03	0.80	3.19%	25	5,649	14.90%
SPY260618P00630000	8/15/2025 3:39 PM	630	26.94	27.04	27.41	0.72	2.75%	35	1,305	14.51%
SPY260618P00635000	8/15/2025 4:12 PM	635	28.61	28.40	28.79	0.82	2.95%	38	1,258	14.08%
SPY260618P00640000	8/15/2025 2:14 PM	640	30.00	29.97	30.30	0.56	1.90%	148	2,545	13.67%
SPY260618P00645000	8/15/2025 3:46 PM	645	31.33	31.59	31.92	-0.22	-0.70%	25	3,312	13.25%
SPY260618P00650000	8/15/2025 3:08 PM	650	33.07	33.32	33.66	0.69	2.13%	186	6,476	12.83%
SPY260618P00655000	8/14/2025 11:27 AM	655	35.24	34.85	35.66	0.00	0.00%	1	69	12.47%
SPY260618P00660000	8/15/2025 12:42 PM	660	36.92	36.78	37.73	-0.40	-1.07%	53	144	12.07%
SPY260618P00665000	8/14/2025 3:53 PM	665	38.13	38.91	39.87	0.00	0.00%	2	221	11.64%
SPY260618P00670000	8/15/2025 3:02 PM	670	41.26	40.96	42.45	0.52	1.28%	4	106	11.33%
SPY260618P00675000	8/14/2025 3:53 PM	675	42.78	43.35	45.06	0.00	0.00%	4	166	10.96%
SPY260618P00680000	8/15/2025 4:00 PM	680	46.80	46.18	47.60	-0.25	-0.53%	4	1,296	10.46%
SPY260618P00685000	8/13/2025 9:36 AM	685	48.25	49.01	50.58	0.00	0.00%	1	333	10.07%
SPY260618P00690000	8/15/2025 11:36 AM	690	52.36	52.03	53.86	-0.54	-1.02%	1	81	9.74%
SPY260618P00695000	8/15/2025 2:35 PM	695	55.32	55.27	57.30	0.57	1.04%	1	143	9.38%
SPY260618P00700000	8/15/2025 2:49 PM	700	59.20	58.74	61.00	1.45	2.51%	3	686	9.05%
SPY260618P00705000	8/14/2025 3:57 PM	705	61.49	62.46	65.01	0.00	0.00%	6	4	8.82%
SPY260618P00720000	8/14/2025 12:41 PM	720	77.08	75.23	78.81	0.00	0.00%	1	1	9.08%
SPY260618P00725000	1/17/2025 9:32 AM	725	127.26	111.23	116.00	0.00	0.00%	-	0	27.14%
SPY260618P00730000	8/12/2025 12:24 PM	730	85.32	85.23	88.81	-3.50	-3.94%	5	1	9.89%
SPY260618P00745000	7/11/2025 2:00 PM	745	120.33	105.30	108.84	0.00	0.00%	4	0	15.27%
SPY260618P00750000	7/9/2025 3:53 PM	750	126.27	110.30	113.84	0.00	0.00%	4	6	15.72%
SPY260618P00765000	9/25/2024 3:07 PM	765	194.84	184.00	188.74	0.00	0.00%	-	0	46.41%
SPY260618P00800000	11/11/2024 9:38 AM	800	199.52	192.24	197.00	0.00	0.00%	-	0	38.22%
SPY260618P00845000	9/25/2024 3:07 PM	845	274.94	264.00	268.74	0.00	0.00%	-	0	53.73%
SPY260618P00860000	5/29/2025 11:18 AM	860	269.78	243.60	247.42	0.00	0.00%	-	0	38.99%
SPY260618P00865000	8/14/2025 3:59 PM	865	219.54	220.22	223.79	0.00	0.00%	1	0	18.90%
SPY260618P00870000	8/14/2025 3:59 PM	870	224.46	225.23	228.79	0.00	0.00%	1	1	19.19%
SPY260630P00410000	8/15/2025 11:56 AM	410	3.57	3.45	4.50	0.00	0.00%	1	243	32.22%
SPY260630P00420000	8/12/2025 9:39 AM	420	3.95	3.40	6.50	0.00	0.00%	1	378	33.65%
SPY260630P00430000	8/14/2025 2:46 PM	430	4.20	3.95	7.00	0.00	0.00%	1	239	32.78%
SPY260630P00440000	8/13/2025 11:11 AM	440	4.61	4.35	4.93	0.00	0.00%	1	557	28.63%
SPY260630P00445000	8/13/2025 11:19 AM	445	4.78	4.73	4.96	0.00	0.00%	4	244	27.99%
SPY260630P00450000	8/14/2025 12:53 PM	450	5.01	4.94	5.17	0.00	0.00%	1	304	27.58%
SPY260630P00455000	8/15/2025 11:50 AM	455	5.23	5.15	5.40	0.04	0.77%	50	57	27.19%
SPY260630P00460000	8/13/2025 11:00 AM	460	5.47	5.39	5.64	0.00	0.00%	10	84	26.81%
SPY260630P00465000	8/8/2025 10:52 AM	465	6.16	5.64	5.89	0.00	0.00%	8	21	26.42%
SPY260630P00470000	8/15/2025 1:21 PM	470	5.96	5.90	6.16	0.04	0.68%	6	37	26.05%
SPY260630P00475000	8/15/2025 1:07 PM	475	6.20	6.18	6.44	-0.04	-0.64%	1	65	25.68%
SPY260630P00480000	8/14/2025 12:29 PM	480	6.61	6.47	6.74	0.00	0.00%	1	763	25.31%
SPY260630P00485000	8/14/2025 1:32 PM	485	6.75	6.78	7.10	0.00	0.00%	1	11	24.99%
SPY260630P00490000	8/15/2025 10:23 AM	490	7.20	7.10	7.38	0.10	1.41%	3	287	24.58%
SPY260630P00495000	8/15/2025 11:09 AM	495	7.50	7.44	7.73	-0.10	-1.32%	2	70	24.23%
SPY260630P00500000	8/15/2025 12:33 PM	500	7.88	7.80	8.09	0.08	1.03%	4	586	23.86%
SPY260630P00505000	8/15/2025 12:33 PM	505	8.28	8.18	8.48	-0.04	-0.48%	1	121	23.51%
SPY260630P00510000	8/15/2025 3:30 PM	510	8.66	8.58	8.89	-0.04	-0.46%	8	175	23.17%
SPY260630P00515000	8/12/2025 3:07 PM	515	9.08	9.00	9.31	-0.06	-0.66%	1	60	22.81%
SPY260630P00520000	8/15/2025 2:34 PM	520	9.47	9.44	9.76	-0.03	-0.32%	3	134	22.46%
SPY260630P00525000	8/15/2025 3:30 PM	525	9.98	9.92	10.30	-0.06	-0.60%	10	80	22.17%
SPY260630P00530000	8/15/2025 3:47 PM	530	10.44	10.41	10.74	0.08	0.77%	2	216	21.78%
SPY260630P00535000	8/13/2025 11:59 AM	535	11.00	10.92	11.27	0.00	0.00%	1	40	21.44%
SPY260630P00540000	8/13/2025 1:42 PM	540	11.55	11.46	11.82	-0.11	-0.94%	4	86	21.09%
SPY260630P00545000	8/15/2025 10:26 AM	545	12.15	12.04	12.40	-0.09	-0.74%	3	29	20.75%
SPY260630P00550000	8/15/2025 12:50 PM	550	12.62	12.64	13.01	-0.03	-0.24%	45	253	20.40%
SPY260630P00554000	8/5/2025 2:31 PM	554	15.77	13.14	13.61	0.00	0.00%	1	43	20.19%
SPY260630P00555000	8/15/2025 3:37 PM	555	13.39	13.27	13.66	0.25	1.90%	8	3,027	20.07%
SPY260630P00556000	8/1/2025 2:50 PM	556	17.85	13.40	13.79	0.00	0.00%	1	22	20.00%
SPY260630P00557000	8/15/2025 11:08 AM	557	13.70	13.53	13.92	-4.31	-23.93%	1	6	19.93%
SPY260630P00558000	8/13/2025 10:02 AM	558	13.44	13.60	14.08	0.00	0.00%	1	20	19.87%
SPY260630P00559000	8/4/2025 3:32 PM	559	13.69	13.80	14.26	-2.60	-15.96%	1	2	19.83%
SPY260630P00560000	8/15/2025 10:58 AM	560	14.06	13.93	14.33	-0.79	-5.32%	2	52	19.72%
SPY260630P00561000	8/14/2025 11:38 AM	561	14.30	14.07	14.54	0.00	0.00%	1	3	19.69%
SPY260630P00562000	8/11/2025 9:37 AM	562	15.15	14.20	14.60	0.00	0.00%	2	11	19.58%
SPY260630P00563000	7/24/2025 2:32 PM	563	15.92	14.34	14.75	0.00	0.00%	2	0	19.51%
SPY260630P00564000	7/29/2025 11:03 AM	564	15.61	14.48	14.89	0.00	0.00%	1	7	19.44%
SPY260630P00565000	8/15/2025 10:41 AM	565	14.71	14.62	15.03	-0.13	-0.88%	4	17	19.37%
SPY260630P00566000	8/13/2025 11:23 AM	566	14.70	14.77	15.26	0.00	0.00%	6	4	19.35%
SPY260630P00567000	8/13/2025 3:22 PM	567	14.80	14.91	15.40	0.00	0.00%	6	9	19.27%
SPY260630P00568000	7/24/2025 2:32 PM	568	16.72	15.06	15.55	0.00	0.00%	2	0	19.21%
SPY260630P00569000	8/14/2025 2:46 PM	569	15.09	15.20	15.62	0.00	0.00%	1	8	19.09%
SPY260630P00570000	8/15/2025 1:30 PM	570	15.29	15.35	15.87	-0.10	-0.65%	6	43	19.08%
SPY260630P00571000	8/13/2025 11:23 AM	571	15.44	15.50	15.93	0.00	0.00%	7	4	18.95%
SPY260630P00572000	8/15/2025 12:22 PM	572	15.74	15.65	16.08	0.20	1.29%	3	8	18.88%
SPY260630P00573000	7/29/2025 10:11 AM	573	16.80	15.77	16.27	0.00	0.00%	4	5	18.83%
SPY260630P00575000	8/15/2025 12:22 PM	575	16.22	16.11	16.55	-0.08	-0.49%	3	108	18.67%
SPY260630P00578000	8/4/2025 2:43 PM	578	19.51	16.58	17.03	0.00	0.00%	1	3	18.46%
SPY260630P00579000	8/8/2025 1:21 PM	579	18.19	16.75	17.20	0.00	0.00%	5	5	18.39%
SPY260630P00580000	8/15/2025 1:48 PM	580	16.92	16.91	17.37	-0.30	-1.74%	1	49	18.32%
SPY260630P00581000	8/13/2025 9:50 AM	581	16.63	17.08	17.53	0.00	0.00%	1	1	18.24%
SPY260630P00582000	7/24/2025 9:47 AM	582	19.39	17.24	17.79	0.00	0.00%	1	2	18.22%
SPY260630P00584000	8/11/2025 11:29 AM	584	18.78	17.58	18.13	0.00	0.00%	1	7	18.08%
SPY260630P00585000	8/15/2025 3:55 PM	585	17.90	17.75	18.32	0.24	1.36%	1	140	18.01%
SPY260630P00586000	8/11/2025 9:49 AM	586	19.06	17.91	18.39	0.00	0.00%	1	7	17.89%
SPY260630P00587000	8/8/2025 9:37 AM	587	20.03	18.09	18.57	0.00	0.00%	1	16	17.82%
SPY260630P00588000	8/4/2025 2:43 PM	588	21.46	18.27	18.75	0.00	0.00%	-	1	17.74%
SPY260630P00590000	8/15/2025 12:18 PM	590	18.76	18.62	19.11	0.25	1.35%	1	476	17.60%
SPY260630P00591000	8/13/2025 9:35 AM	591	18.41	18.80	19.30	0.00	0.00%	1	2	17.53%
SPY260630P00592000	7/30/2025 3:07 PM	592	21.92	18.97	19.48	0.00	0.00%	-	1	17.45%
SPY260630P00593000	8/8/2025 4:14 PM	593	20.36	19.17	19.77	0.00	0.00%	4	5	17.43%
SPY260630P00595000	8/14/2025 1:03 PM	595	19.49	19.54	20.05	0.00	0.00%	6	81	17.23%
SPY260630P00596000	8/13/2025 9:36 AM	596	19.33	19.72	20.24	0.00	0.00%	1	37	17.16%
SPY260630P00597000	8/15/2025 10:16 AM	597	19.80	19.92	20.44	-3.16	-13.76%	2	1	17.09%
SPY260630P00598000	7/22/2025 11:02 AM	598	25.10	20.11	20.73	0.00	0.00%	7	8	17.06%
SPY260630P00599000	7/30/2025 1:09 PM	599	22.23	20.31	20.83	0.00	0.00%	10	12	16.94%
SPY260630P00600000	8/14/2025 10:34 AM	600	20.33	20.46	21.07	0.00	0.00%	20	203	16.88%
SPY260630P00602000	7/14/2025 11:01 AM	602	27.13	0.00	0.00	0.00	0.00%	-	3	1.56%
SPY260630P00605000	8/13/2025 11:15 AM	605	21.55	21.51	22.07	-0.04	-0.19%	1	127	16.49%
SPY260630P00606000	8/8/2025 9:45 AM	606	23.88	21.72	22.28	0.00	0.00%	1	2	16.41%
SPY260630P00607000	7/22/2025 2:17 PM	607	27.09	21.92	22.49	0.00	0.00%	3	3	16.33%
SPY260630P00608000	8/8/2025 10:34 AM	608	23.79	22.14	22.71	0.00	0.00%	32	38	16.26%
SPY260630P00609000	7/11/2025 9:48 AM	609	29.60	23.59	23.70	0.00	0.00%	3	5	16.54%
SPY260630P00610000	8/15/2025 3:23 PM	610	22.68	22.58	23.15	-0.05	-0.22%	2	292	16.11%
SPY260630P00613000	8/15/2025 2:41 PM	613	23.25	23.24	23.95	-4.44	-16.03%	1	8	15.93%
SPY260630P00614000	7/17/2025 12:40 PM	614	29.61	23.46	24.07	0.00	0.00%	10	26	15.80%
SPY260630P00615000	8/13/2025 9:49 AM	615	23.13	23.69	24.30	0.00	0.00%	1	133	15.73%
SPY260630P00616000	7/16/2025 11:21 AM	616	32.77	23.91	24.53	0.00	0.00%	2	23	15.65%
SPY260630P00617000	7/31/2025 1:36 PM	617	26.53	24.13	24.83	0.00	0.00%	7	10	15.60%
SPY260630P00618000	8/12/2025 1:24 PM	618	24.89	24.39	25.02	0.00	0.00%	1	18	15.49%
SPY260630P00619000	8/1/2025 3:14 PM	619	32.96	24.63	25.26	0.00	0.00%	5	5	15.42%
SPY260630P00620000	8/14/2025 10:37 AM	620	24.64	24.87	25.51	0.00	0.00%	2	69	15.34%
SPY260630P00621000	8/12/2025 1:28 PM	621	25.66	25.12	25.76	0.00	0.00%	2	93	15.26%
SPY260630P00622000	8/4/2025 3:28 PM	622	29.83	25.32	26.07	0.00	0.00%	2	81	15.21%
SPY260630P00623000	8/12/2025 1:24 PM	623	26.11	25.60	26.26	0.00	0.00%	1	51	15.10%
SPY260630P00624000	8/14/2025 2:29 PM	624	25.80	25.86	26.52	0.00	0.00%	1	19	15.02%
SPY260630P00625000	8/14/2025 2:34 PM	625	26.02	26.12	26.78	0.00	0.00%	1	369	14.94%
SPY260630P00626000	8/14/2025 3:55 PM	626	25.82	26.38	27.05	0.00	0.00%	1	57	14.87%
SPY260630P00627000	7/23/2025 4:10 PM	627	30.35	26.64	27.50	0.00	0.00%	16	17	14.87%
SPY260630P00628000	8/11/2025 2:14 PM	628	29.09	26.90	27.58	0.00	0.00%	1	23	14.70%
SPY260630P00629000	8/5/2025 10:52 AM	629	33.28	27.16	27.86	0.00	0.00%	1	1	14.63%
SPY260630P00630000	8/15/2025 1:30 PM	630	27.35	27.44	28.14	0.59	2.20%	1	210	14.55%
SPY260630P00631000	8/11/2025 11:10 AM	631	29.93	27.68	28.48	0.00	0.00%	1	37	14.50%
SPY260630P00632000	8/12/2025 3:57 PM	632	28.18	27.97	28.70	0.00	0.00%	2	82	14.39%
SPY260630P00633000	8/4/2025 9:38 AM	633	34.57	28.27	28.99	0.00	0.00%	1	1	14.31%
SPY260630P00634000	8/5/2025 9:34 AM	634	33.20	28.55	29.28	0.00	0.00%	1	2	14.23%
SPY260630P00635000	8/15/2025 4:00 PM	635	29.19	28.82	29.57	-0.06	-0.21%	3	226	14.15%
SPY260630P00636000	8/15/2025 10:17 AM	636	29.00	29.13	29.88	-1.84	-5.97%	1	14	14.07%
SPY260630P00637000	8/12/2025 2:14 PM	637	29.76	29.39	30.25	0.00	0.00%	12	25	14.02%
SPY260630P00638000	8/12/2025 9:55 AM	638	31.50	29.71	30.56	0.00	0.00%	1	1	13.94%
SPY260630P00639000	8/8/2025 3:29 PM	639	32.39	30.02	30.79	0.00	0.00%	4	2	13.83%
SPY260630P00640000	8/15/2025 3:06 PM	640	30.33	30.33	31.11	0.46	1.54%	11	292	13.75%
SPY260630P00641000	8/12/2025 12:01 PM	641	31.46	30.63	31.43	0.00	0.00%	1	13	13.67%
SPY260630P00642000	7/10/2025 3:45 PM	642	38.59	32.79	32.94	0.00	0.00%	-	11	14.08%
SPY260630P00643000	8/15/2025 3:59 PM	643	31.55	31.25	32.07	0.04	0.13%	1	7	13.50%
SPY260630P00644000	8/5/2025 3:38 PM	644	38.15	31.59	32.41	0.00	0.00%	3	0	13.42%
SPY260630P00645000	8/15/2025 4:14 PM	645	32.27	31.91	32.74	0.45	1.41%	3	119	13.34%
SPY260630P00650000	8/15/2025 12:50 PM	650	33.60	33.62	34.50	0.51	1.54%	45	68	12.94%
SPY260630P00655000	8/15/2025 11:24 AM	655	35.56	35.43	36.38	0.83	2.39%	1	28	12.53%
SPY260630P00660000	8/15/2025 3:45 PM	660	37.66	37.37	38.38	0.84	2.28%	4	26	12.12%
SPY260630P00665000	8/12/2025 1:12 PM	665	40.47	39.46	40.55	0.00	0.00%	2	2	11.71%
SPY260630P00670000	8/14/2025 9:50 AM	670	41.97	41.69	42.89	0.00	0.00%	2	26	11.31%
SPY260630P00675000	8/12/2025 3:03 PM	675	44.43	43.81	45.71	-0.65	-1.44%	1	84	11.05%
SPY260630P00680000	8/13/2025 3:54 PM	680	46.24	46.62	48.21	0.00	0.00%	6	3	10.55%
SPY260630P00690000	8/12/2025 11:01 AM	690	54.98	52.41	54.32	0.00	0.00%	6	15	9.80%
SPY260630P00695000	8/12/2025 11:02 AM	695	58.31	55.21	58.17	0.00	0.00%	8	17	9.71%
SPY260630P00700000	8/12/2025 2:45 PM	700	60.57	59.03	61.45	0.00	0.00%	110	347	9.18%
SPY260630P00705000	8/12/2025 11:34 AM	705	65.42	62.66	65.38	0.00	0.00%	405	253	8.93%
SPY260630P00730000	7/2/2025 12:51 PM	730	111.32	105.36	110.36	0.00	0.00%	-	0	22.35%
SPY260630P00740000	7/2/2025 12:51 PM	740	119.57	115.36	120.35	0.00	0.00%	-	0	23.46%
SPY260918P00300000	8/15/2025 1:46 PM	300	2.00	1.79	2.29	0.00	0.00%	1	337	39.65%
SPY260918P00305000	8/15/2025 2:45 PM	305	2.08	1.87	2.34	-0.02	-0.95%	1	56	39.03%
SPY260918P00310000	8/15/2025 2:30 PM	310	2.17	1.95	2.42	-0.17	-7.26%	48	128	38.50%
SPY260918P00315000	8/4/2025 2:45 PM	315	2.43	2.04	2.55	0.00	0.00%	1	2	38.11%
SPY260918P00320000	8/12/2025 10:19 AM	320	2.38	2.12	2.64	0.00	0.00%	2	198	37.60%
SPY260918P00325000	8/4/2025 9:58 AM	325	2.65	2.21	2.73	0.00	0.00%	1	1,130	37.09%
SPY260918P00330000	8/4/2025 10:58 AM	330	2.75	2.30	2.82	0.00	0.00%	160	170	36.58%
SPY260918P00335000	8/1/2025 3:52 PM	335	3.10	2.40	2.92	0.00	0.00%	14	22	36.10%
SPY260918P00340000	8/1/2025 3:41 PM	340	3.25	2.50	3.02	0.00	0.00%	5	56	35.61%
SPY260918P00345000	8/13/2025 9:30 AM	345	2.77	2.70	3.00	0.00	0.00%	1	42	34.85%
SPY260918P00350000	8/15/2025 11:09 AM	350	2.93	2.70	3.23	-0.08	-2.66%	3	571	34.65%
SPY260918P00355000	8/15/2025 11:42 AM	355	3.05	2.81	3.34	0.00	0.00%	1	100	34.17%
SPY260918P00360000	8/12/2025 10:18 AM	360	3.19	2.93	3.46	0.00	0.00%	2	22	33.72%
SPY260918P00365000	8/14/2025 2:45 PM	365	3.27	3.04	3.58	0.02	0.62%	10	29	33.26%
SPY260918P00370000	8/13/2025 12:23 PM	370	3.42	3.17	3.70	0.00	0.00%	151	157	32.80%
SPY260918P00375000	8/12/2025 10:26 AM	375	3.55	3.30	3.84	0.00	0.00%	1	13	32.37%
SPY260918P00380000	8/13/2025 2:03 PM	380	3.68	3.43	3.97	0.00	0.00%	43	46	31.92%
SPY260918P00385000	8/13/2025 10:26 AM	385	3.82	3.57	4.11	0.00	0.00%	1	12	31.48%
SPY260918P00390000	8/5/2025 10:32 AM	390	4.39	3.72	4.26	0.00	0.00%	5	219	31.06%
SPY260918P00395000	8/1/2025 3:13 PM	395	5.01	3.87	4.42	0.00	0.00%	2	27	30.64%
SPY260918P00400000	8/15/2025 10:11 AM	400	4.26	4.03	4.59	-0.03	-0.70%	4	1,228	30.24%
SPY260918P00405000	8/4/2025 3:20 PM	405	4.85	4.20	4.76	0.00	0.00%	2	82	29.83%
SPY260918P00410000	8/14/2025 12:42 PM	410	4.67	4.38	4.95	0.00	0.00%	2	58	29.44%
SPY260918P00415000	8/15/2025 12:27 PM	415	4.78	4.57	5.14	-0.26	-5.16%	2	79	29.04%
SPY260918P00420000	8/14/2025 10:50 AM	420	4.93	4.74	5.37	0.00	0.00%	18	88	28.69%
SPY260918P00425000	8/15/2025 2:58 PM	425	5.22	4.97	5.55	0.02	0.38%	4	82	28.27%
SPY260918P00430000	8/6/2025 12:17 PM	430	5.82	5.36	5.59	0.00	0.00%	7	116	27.67%
SPY260918P00435000	8/14/2025 10:46 AM	435	5.57	5.59	5.83	0.00	0.00%	1	24	27.32%
SPY260918P00440000	8/15/2025 9:30 AM	440	5.91	5.83	6.07	-0.64	-9.77%	6	512	26.95%
SPY260918P00445000	8/13/2025 11:55 AM	445	6.20	6.09	6.33	0.00	0.00%	11	26	26.60%
SPY260918P00450000	8/14/2025 1:24 PM	450	6.38	6.38	6.58	0.00	0.00%	2,501	3,596	26.23%
SPY260918P00455000	8/13/2025 9:36 AM	455	6.54	6.63	6.88	0.00	0.00%	1	183	25.90%
SPY260918P00460000	8/14/2025 10:15 AM	460	7.02	6.93	7.23	0.00	0.00%	1	234	25.61%
SPY260918P00465000	8/15/2025 3:04 PM	465	7.31	7.23	7.49	0.07	0.97%	1	310	25.22%
SPY260918P00470000	8/14/2025 10:53 AM	470	7.55	7.56	7.87	0.00	0.00%	1	273	24.93%
SPY260918P00475000	8/15/2025 3:35 PM	475	7.97	7.94	8.15	-0.04	-0.50%	4	1,140	24.54%
SPY260918P00480000	8/15/2025 10:14 AM	480	8.36	8.26	8.53	0.13	1.58%	9	527	24.23%
SPY260918P00485000	8/15/2025 3:43 PM	485	8.69	8.63	8.91	0.09	1.05%	110	441	23.90%
SPY260918P00490000	8/15/2025 2:22 PM	490	9.10	9.07	9.30	-0.10	-1.09%	100	748	23.57%
SPY260918P00495000	8/15/2025 3:03 PM	495	9.54	9.44	9.73	0.05	0.53%	100	473	23.26%
SPY260918P00500000	8/15/2025 2:41 PM	500	9.91	9.92	10.17	0.02	0.20%	109	1,523	22.94%
SPY260918P00505000	8/15/2025 1:38 PM	505	10.35	10.44	10.63	0.04	0.39%	1	3,686	22.62%
SPY260918P00510000	8/15/2025 2:22 PM	510	10.89	10.80	11.11	0.11	1.02%	1	281	22.31%
SPY260918P00515000	8/15/2025 3:35 PM	515	11.40	11.30	11.62	0.00	0.00%	86	181	22.00%
SPY260918P00520000	8/15/2025 3:35 PM	520	11.88	11.82	12.15	0.15	1.28%	7	304	21.69%
SPY260918P00525000	8/15/2025 2:23 PM	525	12.41	12.43	12.72	0.08	0.65%	103	2,893	21.39%
SPY260918P00530000	8/15/2025 2:21 PM	530	12.99	13.00	13.29	0.09	0.70%	102	154	21.07%
SPY260918P00535000	8/15/2025 2:30 PM	535	13.50	13.61	13.90	-0.05	-0.37%	32	791	20.77%
SPY260918P00540000	8/15/2025 2:30 PM	540	14.15	14.24	14.53	0.07	0.50%	18	1,819	20.45%
SPY260918P00545000	8/15/2025 11:48 AM	545	15.00	14.97	15.20	0.24	1.63%	2,950	169	20.15%
SPY260918P00550000	8/15/2025 3:53 PM	550	15.64	15.58	15.89	0.25	1.62%	19	2,953	19.84%
